date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:41	438/438	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Nov%202010%2020:45:41%20GMT	http://cablegate.wikileaks.org/robots.txt		(from )
15:45:41	23499/23499	U-----	200	untouched ('OK')	text/html	etag:%224004100-5bcb-4963113e23b80%22	http://cablegate.wikileaks.org/	cablegate.wikileaks.org/index.html	(from )
15:45:42	4524/4524	---M--	200	added ('OK')	text/css	etag:%2280d00ec-11ac-0%22	http://cablegate.wikileaks.org/static/css/cables.css	cablegate.wikileaks.org/static/css/cables.css	(from )
15:45:42	23499/23499	---M--	200	added ('OK')	text/html	etag:%224004100-5bcb-4963113e23b80%22	http://cablegate.wikileaks.org/index.html	cablegate.wikileaks.org/index-2.html	(from )
15:45:42	23588/23588	---M--	200	added ('OK')	text/html	etag:%2280b422a-5c24-4963113f17dc0%22	http://cablegate.wikileaks.org/articles/2010/Cablegate-Brazil-frames-suspected.html	cablegate.wikileaks.org/articles/2010/Cablegate-Brazil-frames-suspected.html	(from )
15:45:43	23475/23475	---M--	200	added ('OK')	image/png	etag:%22c003d44-5bb3-0%22	http://cablegate.wikileaks.org/static/gfx/WL_Hour_Glass_small.png	cablegate.wikileaks.org/static/gfx/WL_Hour_Glass_small.png	(from )
15:45:43	35945/35945	---M--	200	added ('OK')	text/html	etag:%22c003d3a-8c69-4963113e23b80%22	http://cablegate.wikileaks.org/reldate/2010-11_0.html	cablegate.wikileaks.org/reldate/2010-11_0.html	(from )
15:45:43	19196/19196	---M--	200	added ('OK')	text/html	etag:%224004136-4afc-0%22	http://cablegate.wikileaks.org/date/1966-12_0.html	cablegate.wikileaks.org/date/1966-12_0.html	(from )
15:45:43	19163/19163	---M--	200	added ('OK')	text/html	etag:%224004137-4adb-0%22	http://cablegate.wikileaks.org/date/1972-02_0.html	cablegate.wikileaks.org/date/1972-02_0.html	(from )
15:45:43	19139/19139	---M--	200	added ('OK')	text/html	etag:%224004139-4ac3-4963113c3b700%22	http://cablegate.wikileaks.org/date/1979-08_0.html	cablegate.wikileaks.org/date/1979-08_0.html	(from )
15:45:44	19167/19167	---M--	200	added ('OK')	text/html	etag:%22400413a-4adf-4963113c3b700%22	http://cablegate.wikileaks.org/date/1986-05_0.html	cablegate.wikileaks.org/date/1986-05_0.html	(from )
15:45:44	19160/19160	---M--	200	added ('OK')	text/html	etag:%22400413b-4ad8-4963113c3b700%22	http://cablegate.wikileaks.org/date/1989-12_0.html	cablegate.wikileaks.org/date/1989-12_0.html	(from )
15:45:44	19180/19180	---M--	200	added ('OK')	text/html	etag:%22400413c-4aec-4963113c3b700%22	http://cablegate.wikileaks.org/date/1990-01_0.html	cablegate.wikileaks.org/date/1990-01_0.html	(from )
15:45:44	19220/19220	---M--	200	added ('OK')	text/html	etag:%22400413d-4b14-4963113c3b700%22	http://cablegate.wikileaks.org/date/2004-01_0.html	cablegate.wikileaks.org/date/2004-01_0.html	(from )
15:45:44	19168/19168	---M--	200	added ('OK')	text/html	etag:%22400413e-4ae0-4963113c3b700%22	http://cablegate.wikileaks.org/date/2004-12_0.html	cablegate.wikileaks.org/date/2004-12_0.html	(from )
15:45:45	19817/19817	---M--	200	added ('OK')	text/html	etag:%22400413f-4d69-4963113c3b700%22	http://cablegate.wikileaks.org/date/2005-03_0.html	cablegate.wikileaks.org/date/2005-03_0.html	(from )
15:45:45	19549/19549	---M--	200	added ('OK')	text/html	etag:%224001496-4c5d-4963113c3b700%22	http://cablegate.wikileaks.org/date/2005-05_0.html	cablegate.wikileaks.org/date/2005-05_0.html	(from )
15:45:45	19171/19171	---M--	200	added ('OK')	text/html	etag:%224001497-4ae3-4963113c3b700%22	http://cablegate.wikileaks.org/date/2005-06_0.html	cablegate.wikileaks.org/date/2005-06_0.html	(from )
15:45:45	19177/19177	---M--	200	added ('OK')	text/html	etag:%224001498-4ae9-4963113d2f940%22	http://cablegate.wikileaks.org/date/2005-12_0.html	cablegate.wikileaks.org/date/2005-12_0.html	(from )
15:45:46	19528/19528	---M--	200	added ('OK')	text/html	etag:%224001499-4c48-4963113d2f940%22	http://cablegate.wikileaks.org/date/2006-04_0.html	cablegate.wikileaks.org/date/2006-04_0.html	(from )
15:45:46	19832/19832	---M--	200	added ('OK')	text/html	etag:%22400149a-4d78-4963113d2f940%22	http://cablegate.wikileaks.org/date/2006-08_0.html	cablegate.wikileaks.org/date/2006-08_0.html	(from )
15:45:46	19166/19166	---M--	200	added ('OK')	text/html	etag:%22400149b-4ade-4963113d2f940%22	http://cablegate.wikileaks.org/date/2006-12_0.html	cablegate.wikileaks.org/date/2006-12_0.html	(from )
15:45:46	20863/20863	---M--	200	added ('OK')	text/html	etag:%22400149c-517f-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-01_0.html	cablegate.wikileaks.org/date/2007-01_0.html	(from )
15:45:46	19859/19859	---M--	200	added ('OK')	text/html	etag:%22400149d-4d93-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-02_0.html	cablegate.wikileaks.org/date/2007-02_0.html	(from )
15:45:47	19176/19176	---M--	200	added ('OK')	text/html	etag:%22400149e-4ae8-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-03_0.html	cablegate.wikileaks.org/date/2007-03_0.html	(from )
15:45:47	19523/19523	---M--	200	added ('OK')	text/html	etag:%22400149f-4c43-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-04_0.html	cablegate.wikileaks.org/date/2007-04_0.html	(from )
15:45:47	19496/19496	---M--	200	added ('OK')	text/html	etag:%22400016c-4c28-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-05_0.html	cablegate.wikileaks.org/date/2007-05_0.html	(from )
15:45:47	19516/19516	---M--	200	added ('OK')	text/html	etag:%2240001e5-4c3c-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-06_0.html	cablegate.wikileaks.org/date/2007-06_0.html	(from )
15:45:48	20165/20165	---M--	200	added ('OK')	text/html	etag:%224000392-4ec5-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-07_0.html	cablegate.wikileaks.org/date/2007-07_0.html	(from )
15:45:48	19173/19173	---M--	200	added ('OK')	text/html	etag:%2240003cc-4ae5-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-08_0.html	cablegate.wikileaks.org/date/2007-08_0.html	(from )
15:45:48	19853/19853	---M--	200	added ('OK')	text/html	etag:%224087d60-4d8d-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-09_0.html	cablegate.wikileaks.org/date/2007-09_0.html	(from )
15:45:48	19523/19523	---M--	200	added ('OK')	text/html	etag:%224087d61-4c43-4963113d2f940%22	http://cablegate.wikileaks.org/date/2007-11_0.html	cablegate.wikileaks.org/date/2007-11_0.html	(from )
15:45:48	19154/19154	---M--	200	added ('OK')	text/html	etag:%224087d61-4ad2-0%22	http://cablegate.wikileaks.org/date/2007-12_0.html	cablegate.wikileaks.org/date/2007-12_0.html	(from )
15:45:49	20166/20166	---M--	200	added ('OK')	text/html	etag:%224087d63-4ec6-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-01_0.html	cablegate.wikileaks.org/date/2008-01_0.html	(from )
15:45:49	19869/19869	---M--	200	added ('OK')	text/html	etag:%224087d64-4d9d-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-03_0.html	cablegate.wikileaks.org/date/2008-03_0.html	(from )
15:45:49	20154/20154	---M--	200	added ('OK')	text/html	etag:%224087d65-4eba-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-04_0.html	cablegate.wikileaks.org/date/2008-04_0.html	(from )
15:45:49	19175/19175	---M--	200	added ('OK')	text/html	etag:%224087d66-4ae7-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-05_0.html	cablegate.wikileaks.org/date/2008-05_0.html	(from )
15:45:50	19841/19841	---M--	200	added ('OK')	text/html	etag:%224087d67-4d81-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-07_0.html	cablegate.wikileaks.org/date/2008-07_0.html	(from )
15:45:50	19171/19171	---M--	200	added ('OK')	text/html	etag:%224087d68-4ae3-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-08_0.html	cablegate.wikileaks.org/date/2008-08_0.html	(from )
15:45:50	19175/19175	---M--	200	added ('OK')	text/html	etag:%224087d69-4ae7-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-09_0.html	cablegate.wikileaks.org/date/2008-09_0.html	(from )
15:45:50	19888/19888	---M--	200	added ('OK')	text/html	etag:%224087d6a-4db0-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-10_0.html	cablegate.wikileaks.org/date/2008-10_0.html	(from )
15:45:51	20193/20193	---M--	200	added ('OK')	text/html	etag:%224087d6b-4ee1-4963113d2f940%22	http://cablegate.wikileaks.org/date/2008-12_0.html	cablegate.wikileaks.org/date/2008-12_0.html	(from )
15:45:51	19168/19168	---M--	200	added ('OK')	text/html	etag:%224087d6c-4ae0-4963113d2f940%22	http://cablegate.wikileaks.org/date/2009-01_0.html	cablegate.wikileaks.org/date/2009-01_0.html	(from )
15:45:52	23308/23308	---M--	200	added ('OK')	text/html	etag:%224087d6d-5b0c-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-02_0.html	cablegate.wikileaks.org/date/2009-02_0.html	(from )
15:45:52	21573/21573	---M--	200	added ('OK')	text/html	etag:%224087d6e-5445-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-03_0.html	cablegate.wikileaks.org/date/2009-03_0.html	(from )
15:45:52	22315/22315	---M--	200	added ('OK')	text/html	etag:%224087d6f-572b-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-04_0.html	cablegate.wikileaks.org/date/2009-04_0.html	(from )
15:45:52	20858/20858	---M--	200	added ('OK')	text/html	etag:%224087d71-517a-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-06_0.html	cablegate.wikileaks.org/date/2009-06_0.html	(from )
15:45:52	19869/19869	---M--	200	added ('OK')	text/html	etag:%224087d70-4d9d-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-05_0.html	cablegate.wikileaks.org/date/2009-05_0.html	(from )
15:45:53	22313/22313	---M--	200	added ('OK')	text/html	etag:%224087d72-5729-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-07_0.html	cablegate.wikileaks.org/date/2009-07_0.html	(from )
15:45:53	21644/21644	---M--	200	added ('OK')	text/html	etag:%224087d73-548c-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-08_0.html	cablegate.wikileaks.org/date/2009-08_0.html	(from )
15:45:53	24092/24092	---M--	200	added ('OK')	text/html	etag:%224087d77-5e1c-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-09_0.html	cablegate.wikileaks.org/date/2009-09_0.html	(from )
15:45:53	22968/22968	---M--	200	added ('OK')	text/html	etag:%224087d74-59b8-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-10_0.html	cablegate.wikileaks.org/date/2009-10_0.html	(from )
15:45:54	24667/24667	---M--	200	added ('OK')	text/html	etag:%224087d75-605b-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-11_0.html	cablegate.wikileaks.org/date/2009-11_0.html	(from )
15:45:54	26064/26064	---M--	200	added ('OK')	text/html	etag:%224087d76-65d0-4963113e23b80%22	http://cablegate.wikileaks.org/date/2009-12_0.html	cablegate.wikileaks.org/date/2009-12_0.html	(from )
15:45:54	24272/24272	---M--	200	added ('OK')	text/html	etag:%224087d78-5ed0-4963113e23b80%22	http://cablegate.wikileaks.org/date/2010-01_0.html	cablegate.wikileaks.org/date/2010-01_0.html	(from )
15:45:54	29432/29432	---M--	200	added ('OK')	text/html	etag:%224087d79-72f8-4963113e23b80%22	http://cablegate.wikileaks.org/date/2010-02_0.html	cablegate.wikileaks.org/date/2010-02_0.html	(from )
15:45:54	20210/20210	---M--	200	added ('OK')	text/html	etag:%2280b425a-4ef2-4963113b474c0%22	http://cablegate.wikileaks.org/origin/34_0.html	cablegate.wikileaks.org/origin/34_0.html	(from )
15:45:55	27958/27958	---M--	200	added ('OK')	text/html	etag:%2280b425b-6d36-4963113b474c0%22	http://cablegate.wikileaks.org/origin/35_0.html	cablegate.wikileaks.org/origin/35_0.html	(from )
15:45:55	19124/19124	---M--	200	added ('OK')	text/html	etag:%2280b425c-4ab4-4963113b474c0%22	http://cablegate.wikileaks.org/origin/36_0.html	cablegate.wikileaks.org/origin/36_0.html	(from )
15:45:55	23715/23715	---M--	200	added ('OK')	text/html	etag:%2280b425d-5ca3-4963113c3b700%22	http://cablegate.wikileaks.org/origin/37_0.html	cablegate.wikileaks.org/origin/37_0.html	(from )
15:45:55	19161/19161	---M--	200	added ('OK')	text/html	etag:%2280b4251-4ad9-4963113b474c0%22	http://cablegate.wikileaks.org/origin/26_0.html	cablegate.wikileaks.org/origin/26_0.html	(from )
15:45:55	20186/20186	---M--	200	added ('OK')	text/html	etag:%2280b4252-4eda-4963113b474c0%22	http://cablegate.wikileaks.org/origin/27_0.html	cablegate.wikileaks.org/origin/27_0.html	(from )
15:45:56	19139/19139	---M--	200	added ('OK')	text/html	etag:%2280b4253-4ac3-4963113b474c0%22	http://cablegate.wikileaks.org/origin/28_0.html	cablegate.wikileaks.org/origin/28_0.html	(from )
15:45:56	29153/29153	---M--	200	added ('OK')	text/html	etag:%2280b4254-71e1-4963113b474c0%22	http://cablegate.wikileaks.org/origin/29_0.html	cablegate.wikileaks.org/origin/29_0.html	(from )
15:45:56	19135/19135	---M--	200	added ('OK')	text/html	etag:%2280b4256-4abf-4963113b474c0%22	http://cablegate.wikileaks.org/origin/30_0.html	cablegate.wikileaks.org/origin/30_0.html	(from )
15:45:56	20876/20876	---M--	200	added ('OK')	text/html	etag:%2280b4257-518c-4963113b474c0%22	http://cablegate.wikileaks.org/origin/31_0.html	cablegate.wikileaks.org/origin/31_0.html	(from )
15:45:57	20468/20468	---M--	200	added ('OK')	text/html	etag:%2280b4258-4ff4-4963113b474c0%22	http://cablegate.wikileaks.org/origin/32_0.html	cablegate.wikileaks.org/origin/32_0.html	(from )
15:45:57	20153/20153	---M--	200	added ('OK')	text/html	etag:%2280b4259-4eb9-4963113b474c0%22	http://cablegate.wikileaks.org/origin/33_0.html	cablegate.wikileaks.org/origin/33_0.html	(from )
15:45:57	21210/21210	---M--	200	added ('OK')	text/html	etag:%2280b4250-52da-4963113b474c0%22	http://cablegate.wikileaks.org/origin/25_0.html	cablegate.wikileaks.org/origin/25_0.html	(from )
15:45:57	19144/19144	---M--	200	added ('OK')	text/html	etag:%2280d00dd-4ac8-4963113c3b700%22	http://cablegate.wikileaks.org/origin/43_0.html	cablegate.wikileaks.org/origin/43_0.html	(from )
15:45:57	20444/20444	---M--	200	added ('OK')	text/html	etag:%2280b4245-4fdc-4963113b474c0%22	http://cablegate.wikileaks.org/origin/23_0.html	cablegate.wikileaks.org/origin/23_0.html	(from )
15:45:58	19481/19481	---M--	200	added ('OK')	text/html	etag:%2280b424d-4c19-4963113b474c0%22	http://cablegate.wikileaks.org/origin/24_0.html	cablegate.wikileaks.org/origin/24_0.html	(from )
15:45:58	19484/19484	---M--	200	added ('OK')	text/html	etag:%2280d00dc-4c1c-4963113c3b700%22	http://cablegate.wikileaks.org/origin/42_0.html	cablegate.wikileaks.org/origin/42_0.html	(from )
15:45:58	19100/19100	---M--	200	added ('OK')	text/html	etag:%2280b4243-4a9c-4963113b474c0%22	http://cablegate.wikileaks.org/origin/22_0.html	cablegate.wikileaks.org/origin/22_0.html	(from )
15:45:58	21232/21232	---M--	200	added ('OK')	text/html	etag:%2280d00de-52f0-4963113a53280%22	http://cablegate.wikileaks.org/origin/4_0.html	cablegate.wikileaks.org/origin/4_0.html	(from )
15:45:59	19904/19904	---M--	200	added ('OK')	text/html	etag:%2280d00db-4dc0-4963113c3b700%22	http://cablegate.wikileaks.org/origin/41_0.html	cablegate.wikileaks.org/origin/41_0.html	(from )
15:45:59	19143/19143	---M--	200	added ('OK')	text/html	etag:%2280d00da-4ac7-4963113c3b700%22	http://cablegate.wikileaks.org/origin/40_0.html	cablegate.wikileaks.org/origin/40_0.html	(from )
15:45:59	20153/20153	---M--	200	added ('OK')	text/html	etag:%2280b4241-4eb9-4963113b474c0%22	http://cablegate.wikileaks.org/origin/20_0.html	cablegate.wikileaks.org/origin/20_0.html	(from )
15:45:59	19466/19466	---M--	200	added ('OK')	text/html	etag:%2280b4242-4c0a-4963113b474c0%22	http://cablegate.wikileaks.org/origin/21_0.html	cablegate.wikileaks.org/origin/21_0.html	(from )
15:45:59	19129/19129	---M--	200	added ('OK')	text/html	etag:%2280b423e-4ab9-4963113b474c0%22	http://cablegate.wikileaks.org/origin/19_0.html	cablegate.wikileaks.org/origin/19_0.html	(from )
15:46:00	19826/19826	---M--	200	added ('OK')	text/html	etag:%2280d00d6-4d72-4963113b474c0%22	http://cablegate.wikileaks.org/origin/15_0.html	cablegate.wikileaks.org/origin/15_0.html	(from )
15:46:00	21462/21462	---M--	200	added ('OK')	text/html	etag:%2280b423b-53d6-4963113b474c0%22	http://cablegate.wikileaks.org/origin/16_0.html	cablegate.wikileaks.org/origin/16_0.html	(from )
15:46:00	19799/19799	---M--	200	added ('OK')	text/html	etag:%2280b423c-4d57-4963113b474c0%22	http://cablegate.wikileaks.org/origin/17_0.html	cablegate.wikileaks.org/origin/17_0.html	(from )
15:46:01	19126/19126	---M--	200	added ('OK')	text/html	etag:%2280b423d-4ab6-4963113b474c0%22	http://cablegate.wikileaks.org/origin/18_0.html	cablegate.wikileaks.org/origin/18_0.html	(from )
15:46:01	20920/20920	---M--	200	added ('OK')	text/html	etag:%2280d00d8-51b8-4963113c3b700%22	http://cablegate.wikileaks.org/origin/39_0.html	cablegate.wikileaks.org/origin/39_0.html	(from )
15:46:01	19135/19135	---M--	200	added ('OK')	text/html	etag:%2280d00d3-4abf-4963113a53280%22	http://cablegate.wikileaks.org/origin/12_0.html	cablegate.wikileaks.org/origin/12_0.html	(from )
15:46:02	25252/25252	---M--	200	added ('OK')	text/html	etag:%2280d00d4-62a4-4963113b474c0%22	http://cablegate.wikileaks.org/origin/13_0.html	cablegate.wikileaks.org/origin/13_0.html	(from )
15:46:02	19119/19119	---M--	200	added ('OK')	text/html	etag:%2280d00d5-4aaf-4963113b474c0%22	http://cablegate.wikileaks.org/origin/14_0.html	cablegate.wikileaks.org/origin/14_0.html	(from )
15:46:02	19461/19461	---M--	200	added ('OK')	text/html	etag:%2280d00d1-4c05-4963113a53280%22	http://cablegate.wikileaks.org/origin/10_0.html	cablegate.wikileaks.org/origin/10_0.html	(from )
15:46:02	21487/21487	---M--	200	added ('OK')	text/html	etag:%2280d00d2-53ef-4963113a53280%22	http://cablegate.wikileaks.org/origin/11_0.html	cablegate.wikileaks.org/origin/11_0.html	(from )
15:46:02	28395/28395	---M--	200	added ('OK')	text/html	etag:%2280d00d9-6eeb-4963113a53280%22	http://cablegate.wikileaks.org/origin/3_0.html	cablegate.wikileaks.org/origin/3_0.html	(from )
15:46:03	19116/19116	---M--	200	added ('OK')	text/html	etag:%2280d00e3-4aac-4963113a53280%22	http://cablegate.wikileaks.org/origin/9_0.html	cablegate.wikileaks.org/origin/9_0.html	(from )
15:46:03	19476/19476	---M--	200	added ('OK')	text/html	etag:%2280b4231-4c14-0%22	http://cablegate.wikileaks.org/origin/38_0.html	cablegate.wikileaks.org/origin/38_0.html	(from )
15:46:03	19135/19135	---M--	200	added ('OK')	text/html	etag:%2280d00df-4abf-4963113a53280%22	http://cablegate.wikileaks.org/origin/5_0.html	cablegate.wikileaks.org/origin/5_0.html	(from )
15:46:03	25270/25270	---M--	200	added ('OK')	text/html	etag:%2280d00e0-62b6-4963113a53280%22	http://cablegate.wikileaks.org/origin/6_0.html	cablegate.wikileaks.org/origin/6_0.html	(from )
15:46:03	19418/19418	---M--	200	added ('OK')	text/html	etag:%2280d00e1-4bda-4963113a53280%22	http://cablegate.wikileaks.org/origin/7_0.html	cablegate.wikileaks.org/origin/7_0.html	(from )
15:46:04	19143/19143	---M--	200	added ('OK')	text/html	etag:%2280d00e2-4ac7-4963113a53280%22	http://cablegate.wikileaks.org/origin/8_0.html	cablegate.wikileaks.org/origin/8_0.html	(from )
15:46:04	19127/19127	---M--	200	added ('OK')	text/html	etag:%2280b423f-4ab7-4963113a53280%22	http://cablegate.wikileaks.org/origin/1_0.html	cablegate.wikileaks.org/origin/1_0.html	(from )
15:46:04	19445/19445	---M--	200	added ('OK')	text/html	etag:%2280b4255-4bf5-4963113a53280%22	http://cablegate.wikileaks.org/origin/2_0.html	cablegate.wikileaks.org/origin/2_0.html	(from )
15:46:04	19469/19469	---M--	200	added ('OK')	text/html	etag:%224087d82-4c0d-496311358e740%22	http://cablegate.wikileaks.org/tag/AU_0.html	cablegate.wikileaks.org/tag/AU_0.html	(from )
15:46:04	23685/23685	---M--	200	added ('OK')	text/html	etag:%224087d7a-5c85-496311386ae00%22	http://cablegate.wikileaks.org/tag/AE_0.html	cablegate.wikileaks.org/tag/AE_0.html	(from )
15:46:05	19805/19805	---M--	200	added ('OK')	text/html	etag:%224087d80-4d5d-496311349a500%22	http://cablegate.wikileaks.org/tag/AR_0.html	cablegate.wikileaks.org/tag/AR_0.html	(from )
15:46:05	26709/26709	---M--	200	added ('OK')	text/html	etag:%224087d7b-6855-496311395f040%22	http://cablegate.wikileaks.org/tag/AF_0.html	cablegate.wikileaks.org/tag/AF_0.html	(from )
15:46:05	19486/19486	---M--	200	added ('OK')	text/html	etag:%224087d7f-4c1e-496311395f040%22	http://cablegate.wikileaks.org/tag/AORC_0.html	cablegate.wikileaks.org/tag/AORC_0.html	(from )
15:46:05	20133/20133	---M--	200	added ('OK')	text/html	etag:%224087d7d-4ea5-496311395f040%22	http://cablegate.wikileaks.org/tag/AJ_0.html	cablegate.wikileaks.org/tag/AJ_0.html	(from )
15:46:06	20492/20492	---M--	200	added ('OK')	text/html	etag:%224087d81-500c-4963113682980%22	http://cablegate.wikileaks.org/tag/ASEC_0.html	cablegate.wikileaks.org/tag/ASEC_0.html	(from )
15:46:06	19791/19791	---M--	200	added ('OK')	text/html	etag:%224087d7e-4d4f-4963113a53280%22	http://cablegate.wikileaks.org/tag/AM_0.html	cablegate.wikileaks.org/tag/AM_0.html	(from )
15:46:06	19129/19129	---M--	200	added ('OK')	text/html	etag:%224087d7c-4ab9-496311395f040%22	http://cablegate.wikileaks.org/tag/AG_0.html	cablegate.wikileaks.org/tag/AG_0.html	(from )
15:46:06	20135/20135	---M--	200	added ('OK')	text/html	etag:%224087d83-4ea7-4963113a53280%22	http://cablegate.wikileaks.org/tag/BA_0.html	cablegate.wikileaks.org/tag/BA_0.html	(from )
15:46:07	19140/19140	---M--	200	added ('OK')	text/html	etag:%224087d87-4ac4-496311386ae00%22	http://cablegate.wikileaks.org/tag/BY_0.html	cablegate.wikileaks.org/tag/BY_0.html	(from )
15:46:07	19135/19135	---M--	200	added ('OK')	text/html	etag:%224087d86-4abf-4963113776bc0%22	http://cablegate.wikileaks.org/tag/BU_0.html	cablegate.wikileaks.org/tag/BU_0.html	(from )
15:46:07	20863/20863	---M--	200	added ('OK')	text/html	etag:%224087d85-517f-4963113682980%22	http://cablegate.wikileaks.org/tag/BR_0.html	cablegate.wikileaks.org/tag/BR_0.html	(from )
15:46:07	19258/19258	---M--	200	added ('OK')	text/html	etag:%224087d88-4b3a-496311386ae00%22	http://cablegate.wikileaks.org/tag/Bilateral_0.html	cablegate.wikileaks.org/tag/Bilateral_0.html	(from )
15:46:07	19136/19136	---M--	200	added ('OK')	text/html	etag:%224087d84-4ac0-496311358e740%22	http://cablegate.wikileaks.org/tag/BH_0.html	cablegate.wikileaks.org/tag/BH_0.html	(from )
15:46:08	19476/19476	---M--	200	added ('OK')	text/html	etag:%224087d89-4c14-496311349a500%22	http://cablegate.wikileaks.org/tag/CASC_0.html	cablegate.wikileaks.org/tag/CASC_0.html	(from )
15:46:08	19140/19140	---M--	200	added ('OK')	text/html	etag:%224087d8a-4ac4-0%22	http://cablegate.wikileaks.org/tag/CF_0.html	cablegate.wikileaks.org/tag/CF_0.html	(from )
15:46:08	24268/24268	---M--	200	added ('OK')	text/html	etag:%224087d8c-5ecc-4963113776bc0%22	http://cablegate.wikileaks.org/tag/CH_0.html	cablegate.wikileaks.org/tag/CH_0.html	(from )
15:46:08	19279/19279	---M--	200	added ('OK')	text/html	etag:%224087d8d-4b4f-496311386ae00%22	http://cablegate.wikileaks.org/tag/COUNTERTERRORISM_0.html	cablegate.wikileaks.org/tag/COUNTERTERRORISM_0.html	(from )
15:46:08	19138/19138	---M--	200	added ('OK')	text/html	etag:%224087d8a-4ac2-4963113682980%22	http://cablegate.wikileaks.org/tag/CD_0.html	cablegate.wikileaks.org/tag/CD_0.html	(from )
15:46:09	19138/19138	---M--	200	added ('OK')	text/html	etag:%224087d8f-4ac2-496311395f040%22	http://cablegate.wikileaks.org/tag/CV_0.html	cablegate.wikileaks.org/tag/CV_0.html	(from )
15:46:09	19141/19141	---M--	200	added ('OK')	text/html	etag:%224087d8e-4ac5-4963113682980%22	http://cablegate.wikileaks.org/tag/CVIS_0.html	cablegate.wikileaks.org/tag/CVIS_0.html	(from )
15:46:09	23596/23596	---M--	200	added ('OK')	text/html	etag:%224087d98-5c2c-496311358e740%22	http://cablegate.wikileaks.org/tag/EG_0.html	cablegate.wikileaks.org/tag/EG_0.html	(from )
15:46:10	19533/19533	---M--	200	added ('OK')	text/html	etag:%224087d99-4c4d-4963113a53280%22	http://cablegate.wikileaks.org/tag/EINV_0.html	cablegate.wikileaks.org/tag/EINV_0.html	(from )
15:46:10	29316/29316	---M--	200	added ('OK')	text/html	etag:%224087d93-7284-496311395f040%22	http://cablegate.wikileaks.org/tag/ECON_0.html	cablegate.wikileaks.org/tag/ECON_0.html	(from )
15:46:10	24224/24224	---M--	200	added ('OK')	text/html	etag:%224087d9f-5ea0-4963113776bc0%22	http://cablegate.wikileaks.org/tag/ETTC_0.html	cablegate.wikileaks.org/tag/ETTC_0.html	(from )
15:46:11	24345/24345	---M--	200	added ('OK')	text/html	etag:%224087d96-5f19-4963113682980%22	http://cablegate.wikileaks.org/tag/EFIN_0.html	cablegate.wikileaks.org/tag/EFIN_0.html	(from )
15:46:11	23610/23610	---M--	200	added ('OK')	text/html	etag:%224087d9c-5c3a-496311386ae00%22	http://cablegate.wikileaks.org/tag/ENRG_0.html	cablegate.wikileaks.org/tag/ENRG_0.html	(from )
15:46:11	23753/23753	---M--	200	added ('OK')	text/html	etag:%224087d9e-5cc9-496311395f040%22	http://cablegate.wikileaks.org/tag/ETRD_0.html	cablegate.wikileaks.org/tag/ETRD_0.html	(from )
15:46:11	19175/19175	---M--	200	added ('OK')	text/html	etag:%224087d97-4ae7-4963113776bc0%22	http://cablegate.wikileaks.org/tag/EFIS_0.html	cablegate.wikileaks.org/tag/EFIS_0.html	(from )
15:46:11	19530/19530	---M--	200	added ('OK')	text/html	etag:%224087de2-4c4a-4963113776bc0%22	http://cablegate.wikileaks.org/tag/EXTERNAL_0.html	cablegate.wikileaks.org/tag/EXTERNAL_0.html	(from )
15:46:12	20177/20177	---M--	200	added ('OK')	text/html	etag:%224087d9d-4ed1-4963113776bc0%22	http://cablegate.wikileaks.org/tag/EPET_0.html	cablegate.wikileaks.org/tag/EPET_0.html	(from )
15:46:12	20248/20248	---M--	200	added ('OK')	text/html	etag:%224087d91-4f18-4963113682980%22	http://cablegate.wikileaks.org/tag/EAID_0.html	cablegate.wikileaks.org/tag/EAID_0.html	(from )
